x,CL = 0.700,Ideal,CL = 0.500,CL = 0.300,CL = 0.150
0.1564,1.3072,1.88147,1.21035,1.13751,1.0917
0.1565,1.30649,1.88102,1.20973,1.13695,1.09123
0.1566,1.30578,1.88058,1.20911,1.13639,1.09075
0.1567,1.30507,1.88014,1.2085,1.13583,1.09027
0.1568,1.30437,1.8797,1.20788,1.13527,1.08979
0.1569,1.30366,1.87926,1.20727,1.13471,1.08931
0.157,1.30295,1.87882,1.20666,1.13414,1.08883
0.1571,1.30224,1.87838,1.20606,1.13357,1.08835
0.1572,1.30154,1.87794,1.20546,1.133,1.08787
0.1573,1.30083,1.87751,1.20486,1.13243,1.08739
0.1574,1.30012,1.87707,1.20426,1.13186,1.08691
0.1575,1.29942,1.87664,1.20366,1.13128,1.08643
0.1576,1.29871,1.87621,1.20307,1.1307,1.08595
0.1577,1.29801,1.87577,1.20248,1.13012,1.08546
0.1578,1.29731,1.87534,1.20189,1.12954,1.08498
0.1579,1.2966,1.87491,1.2013,1.12896,1.0845
0.158,1.2959,1.87448,1.20071,1.12838,1.08401
0.1581,1.2952,1.87406,1.20013,1.12779,1.08353
0.1582,1.29449,1.87363,1.19954,1.1272,1.08304
0.1583,1.29379,1.8732,1.19896,1.12662,1.08256
0.1584,1.29309,1.87278,1.19838,1.12602,1.08207
0.1585,1.29239,1.87236,1.1978,1.12543,1.08158
0.1586,1.29169,1.87193,1.19722,1.12484,1.08109
0.1587,1.29099,1.87151,1.19664,1.12425,1.0806
0.1588,1.29029,1.87109,1.19606,1.12365,1.08011
0.1589,1.28959,1.87067,1.19548,1.12305,1.07962
0.159,1.28889,1.87025,1.19491,1.12246,1.07912
0.1591,1.2882,1.86984,1.19433,1.12186,1.07863
0.1592,1.2875,1.86942,1.19375,1.12126,1.07813
0.1593,1.2868,1.869,1.19318,1.12066,1.07763
0.1594,1.28611,1.86859,1.1926,1.12006,1.07713
0.1595,1.28541,1.86818,1.19202,1.11946,1.07663
0.1596,1.28471,1.86776,1.19145,1.11886,1.07613
0.1597,1.28402,1.86735,1.19087,1.11826,1.07562
0.1598,1.28333,1.86694,1.1903,1.11766,1.07512
0.1599,1.28263,1.86653,1.18972,1.11706,1.07461
0.16,1.28194,1.86613,1.18914,1.11646,1.0741
0.1601,1.28125,1.86572,1.18856,1.11587,1.07358
0.1602,1.28055,1.86531,1.18798,1.11527,1.07307
0.1603,1.27986,1.86491,1.1874,1.11467,1.07255
0.1604,1.27917,1.8645,1.18682,1.11408,1.07203
0.1605,1.27848,1.8641,1.18624,1.11349,1.0715
0.1606,1.27779,1.8637,1.18565,1.11289,1.07098
0.1607,1.2771,1.8633,1.18507,1.1123,1.07044
0.1608,1.27641,1.8629,1.18448,1.11172,1.06991
0.1609,1.27572,1.8625,1.18389,1.11113,1.06937
0.161,1.27504,1.86211,1.1833,1.11055,1.06883
0.1611,1.27435,1.86171,1.18271,1.10996,1.06828
0.1612,1.27366,1.86132,1.18212,1.10939,1.06773
0.1613,1.27298,1.86092,1.18152,1.10881,1.06717
0.1614,1.27229,1.86053,1.18092,1.10823,1.06661
0.1615,1.2716,1.86014,1.18032,1.10766,1.06605
0.1616,1.27092,1.85975,1.17972,1.10709,1.06548
0.1617,1.27024,1.85936,1.17911,1.10653,1.06491
0.1618,1.26955,1.85897,1.1785,1.10596,1.06433
0.1619,1.26887,1.85858,1.17789,1.1054,1.06375
0.162,1.26819,1.85819,1.17727,1.10484,1.06317
0.1621,1.26751,1.8578,1.17665,1.10429,1.06258
0.1622,1.26682,1.85742,1.17603,1.10374,1.06199
0.1623,1.26614,1.85703,1.17541,1.10319,1.0614
0.1624,1.26546,1.85664,1.17478,1.10264,1.0608
0.1625,1.26478,1.85624,1.17415,1.1021,1.0602
0.1626,1.2641,1.85585,1.17351,1.10156,1.0596
0.1627,1.26342,1.85545,1.17287,1.10103,1.059
0.1628,1.26274,1.85505,1.17223,1.10049,1.05839
0.1629,1.26207,1.85465,1.17158,1.09997,1.05779
0.163,1.26139,1.85424,1.17093,1.09944,1.05718
0.1631,1.26071,1.85383,1.17028,1.09892,1.05658
0.1632,1.26003,1.85341,1.16963,1.0984,1.05598
0.1633,1.25935,1.85299,1.16898,1.09788,1.05538
0.1634,1.25868,1.85257,1.16832,1.09737,1.05478
0.1635,1.258,1.85214,1.16766,1.09687,1.05418
0.1636,1.25733,1.8517,1.167,1.09636,1.05359
0.1637,1.25665,1.85126,1.16633,1.09586,1.053
0.1638,1.25597,1.85081,1.16567,1.09537,1.05242
0.1639,1.2553,1.85036,1.165,1.09487,1.05185
0.164,1.25462,1.84991,1.16433,1.09439,1.05128
0.1641,1.25395,1.84945,1.16366,1.0939,1.05072
0.1642,1.25328,1.84899,1.16299,1.09342,1.05016
0.1643,1.2526,1.84852,1.16232,1.09294,1.04962
0.1644,1.25193,1.84805,1.16165,1.09247,1.04908
0.1645,1.25125,1.84758,1.16098,1.092,1.04855
0.1646,1.25058,1.8471,1.1603,1.09154,1.04804
0.1647,1.24991,1.84662,1.15963,1.09108,1.04753
0.1648,1.24923,1.84614,1.15896,1.09062,1.04703
0.1649,1.24856,1.84566,1.15828,1.09017,1.04654
0.165,1.24789,1.84517,1.15761,1.08972,1.04607
0.1651,1.24722,1.84468,1.15694,1.08928,1.0456
0.1652,1.24654,1.8442,1.15627,1.08884,1.04514
0.1653,1.24587,1.84371,1.1556,1.0884,1.04469
0.1654,1.2452,1.84321,1.15492,1.08797,1.04424
0.1655,1.24453,1.84272,1.15426,1.08754,1.04381
0.1656,1.24386,1.84223,1.15359,1.08712,1.04337
0.1657,1.24318,1.84173,1.15292,1.0867,1.04295
0.1658,1.24251,1.84124,1.15225,1.08629,1.04252
0.1659,1.24184,1.84075,1.15159,1.08587,1.04211
0.166,1.24117,1.84025,1.15092,1.08546,1.04169
0.1661,1.2405,1.83976,1.15026,1.08506,1.04128
0.1662,1.23982,1.83926,1.1496,1.08465,1.04087
0.1663,1.23915,1.83877,1.14894,1.08425,1.04046
0.1664,1.23848,1.83827,1.14829,1.08385,1.04006
0.1665,1.23781,1.83778,1.14763,1.08345,1.03965
0.1666,1.23714,1.83728,1.14698,1.08305,1.03925
0.1667,1.23646,1.83679,1.14633,1.08266,1.03885
0.1668,1.23579,1.83629,1.14568,1.08226,1.03844
0.1669,1.23512,1.8358,1.14504,1.08187,1.03804
0.167,1.23445,1.83531,1.1444,1.08148,1.03764
0.1671,1.23377,1.83481,1.14376,1.08108,1.03724
0.1672,1.2331,1.83432,1.14312,1.08069,1.03684
0.1673,1.23243,1.83383,1.14248,1.0803,1.03643
0.1674,1.23175,1.83334,1.14185,1.07991,1.03603
0.1675,1.23108,1.83285,1.14122,1.07952,1.03562
0.1676,1.2304,1.83236,1.14059,1.07913,1.03522
0.1677,1.22973,1.83187,1.13997,1.07874,1.03481
0.1678,1.22905,1.83138,1.13935,1.07834,1.0344
0.1679,1.22838,1.83089,1.13873,1.07795,1.03399
0.168,1.2277,1.83041,1.13811,1.07756,1.03358
0.1681,1.22703,1.82992,1.1375,1.07716,1.03317
0.1682,1.22635,1.82944,1.13689,1.07677,1.03275
0.1683,1.22567,1.82895,1.13629,1.07637,1.03234
0.1684,1.22499,1.82847,1.13568,1.07597,1.03192
0.1685,1.22432,1.82799,1.13508,1.07557,1.0315
0.1686,1.22364,1.82751,1.13448,1.07517,1.03108
0.1687,1.22296,1.82703,1.13389,1.07476,1.03065
0.1688,1.22227,1.82655,1.1333,1.07436,1.03023
0.1689,1.22159,1.82608,1.13271,1.07395,1.0298
0.169,1.22091,1.8256,1.13212,1.07354,1.02937
0.1691,1.22023,1.82512,1.13153,1.07312,1.02893
0.1692,1.21954,1.82465,1.13095,1.07271,1.0285
0.1693,1.21886,1.82418,1.13036,1.07229,1.02806
0.1694,1.21817,1.82371,1.12978,1.07187,1.02762
0.1695,1.21748,1.82324,1.12921,1.07144,1.02718
0.1696,1.21679,1.82277,1.12863,1.07102,1.02674
0.1697,1.2161,1.82231,1.12805,1.07058,1.02629
0.1698,1.21541,1.82184,1.12748,1.07015,1.02584
0.1699,1.21471,1.82138,1.12691,1.06971,1.02539
0.17,1.21402,1.82092,1.12634,1.06927,1.02494
0.1701,1.21332,1.82046,1.12577,1.06883,1.02449
0.1702,1.21262,1.82,1.1252,1.06838,1.02403
0.1703,1.21192,1.81954,1.12463,1.06792,1.02357
0.1704,1.21122,1.81909,1.12406,1.06747,1.02311
0.1705,1.21051,1.81864,1.1235,1.067,1.02264
0.1706,1.2098,1.81819,1.12294,1.06654,1.02218
0.1707,1.20909,1.81774,1.12237,1.06607,1.02171
0.1708,1.20838,1.81729,1.12181,1.06559,1.02124
0.1709,1.20767,1.81685,1.12125,1.06511,1.02077
0.171,1.20695,1.8164,1.12069,1.06463,1.02029
0.1711,1.20623,1.81596,1.12013,1.06415,1.01981
0.1712,1.20551,1.81552,1.11957,1.06366,1.01934
0.1713,1.20479,1.81509,1.11901,1.06316,1.01886
0.1714,1.20407,1.81465,1.11845,1.06267,1.01837
0.1715,1.20334,1.81422,1.11789,1.06217,1.01789
0.1716,1.20261,1.81379,1.11734,1.06166,1.01741
0.1717,1.20188,1.81337,1.11678,1.06116,1.01692
0.1718,1.20115,1.81294,1.11622,1.06065,1.01643
0.1719,1.20041,1.81252,1.11566,1.06013,1.01594
0.172,1.19968,1.8121,1.11511,1.05961,1.01545
0.1721,1.19894,1.81169,1.11455,1.0591,1.01496
0.1722,1.1982,1.81127,1.114,1.05857,1.01447
0.1723,1.19746,1.81086,1.11344,1.05805,1.01398
0.1724,1.19672,1.81045,1.11288,1.05752,1.01349
0.1725,1.19597,1.81005,1.11233,1.05699,1.01299
0.1726,1.19523,1.80965,1.11177,1.05645,1.01249
0.1727,1.19449,1.80925,1.11121,1.05592,1.012
0.1728,1.19374,1.80886,1.11066,1.05538,1.0115
0.1729,1.19299,1.80847,1.1101,1.05484,1.011
0.173,1.19225,1.80808,1.10954,1.05429,1.01051
0.1731,1.1915,1.80769,1.10898,1.05375,1.01001
0.1732,1.19076,1.80731,1.10843,1.0532,1.00951
0.1733,1.19001,1.80693,1.10787,1.05265,1.00901
0.1734,1.18927,1.80655,1.10731,1.0521,1.00851
0.1735,1.18853,1.80618,1.10675,1.05154,1.008
0.1736,1.18778,1.80581,1.10618,1.05098,1.0075
0.1737,1.18704,1.80544,1.10562,1.05042,1.007
0.1738,1.1863,1.80508,1.10506,1.04986,1.0065
0.1739,1.18557,1.80472,1.1045,1.0493,1.006
0.174,1.18483,1.80436,1.10393,1.04874,1.00549
0.1741,1.1841,1.804,1.10336,1.04817,1.00499
0.1742,1.18336,1.80365,1.1028,1.0476,1.00449
0.1743,1.18263,1.80329,1.10223,1.04703,1.00398
0.1744,1.1819,1.80294,1.10166,1.04646,1.00348
0.1745,1.18118,1.8026,1.10109,1.04589,1.00298
0.1746,1.18045,1.80225,1.10051,1.04531,1.00247
0.1747,1.17973,1.80191,1.09994,1.04474,1.00197
0.1748,1.17901,1.80157,1.09936,1.04416,1.00147
0.1749,1.1783,1.80123,1.09879,1.04358,1.00096
0.175,1.17758,1.80089,1.09821,1.043,1.00046
0.1751,1.17687,1.80056,1.09762,1.04242,0.99996
0.1752,1.17616,1.80023,1.09704,1.04184,0.99945
0.1753,1.17545,1.7999,1.09645,1.04126,0.99895
0.1754,1.17475,1.79957,1.09586,1.04068,0.99845
0.1755,1.17405,1.79924,1.09527,1.04009,0.99794
0.1756,1.17335,1.79891,1.09468,1.03951,0.99744
0.1757,1.17265,1.79859,1.09408,1.03892,0.99694
0.1758,1.17195,1.79826,1.09349,1.03833,0.99643
0.1759,1.17126,1.79794,1.09289,1.03774,0.99593
0.176,1.17057,1.79762,1.09229,1.03716,0.99543
0.1761,1.16988,1.7973,1.09168,1.03657,0.99493
0.1762,1.16919,1.79698,1.09108,1.03598,0.99443
0.1763,1.16851,1.79666,1.09047,1.03539,0.99393
0.1764,1.16783,1.79634,1.08986,1.0348,0.99342
0.1765,1.16714,1.79603,1.08925,1.03421,0.99292
0.1766,1.16646,1.79571,1.08864,1.03362,0.99242
0.1767,1.16578,1.79539,1.08802,1.03302,0.99192
0.1768,1.16511,1.79508,1.08741,1.03243,0.99143
0.1769,1.16443,1.79476,1.08679,1.03184,0.99093
0.177,1.16375,1.79445,1.08617,1.03125,0.99043
0.1771,1.16308,1.79413,1.08555,1.03066,0.98993
0.1772,1.16241,1.79382,1.08493,1.03007,0.98944
0.1773,1.16173,1.7935,1.08431,1.02948,0.98894
0.1774,1.16106,1.79319,1.08369,1.0289,0.98844
0.1775,1.16039,1.79287,1.08307,1.02831,0.98795
0.1776,1.15973,1.79256,1.08244,1.02772,0.98745
0.1777,1.15906,1.79224,1.08182,1.02714,0.98696
0.1778,1.15839,1.79192,1.08119,1.02655,0.98647
0.1779,1.15773,1.79161,1.08057,1.02597,0.98597
0.178,1.15706,1.79129,1.07995,1.02539,0.98548
0.1781,1.1564,1.79097,1.07932,1.0248,0.98499
0.1782,1.15573,1.79065,1.0787,1.02423,0.9845
0.1783,1.15507,1.79033,1.07807,1.02365,0.98401
0.1784,1.15441,1.79001,1.07745,1.02307,0.98352
0.1785,1.15375,1.78968,1.07683,1.0225,0.98304
0.1786,1.15309,1.78936,1.07621,1.02192,0.98255
0.1787,1.15243,1.78904,1.07559,1.02135,0.98206
0.1788,1.15177,1.78871,1.07497,1.02079,0.98158
0.1789,1.15111,1.78838,1.07435,1.02022,0.9811
0.179,1.15046,1.78805,1.07373,1.01966,0.98061
0.1791,1.1498,1.78772,1.07312,1.0191,0.98013
0.1792,1.14914,1.78739,1.07251,1.01854,0.97965
0.1793,1.14849,1.78705,1.0719,1.01798,0.97917
0.1794,1.14783,1.78672,1.07129,1.01743,0.97869
0.1795,1.14718,1.78638,1.07068,1.01688,0.97821
0.1796,1.14653,1.78604,1.07008,1.01633,0.97774
0.1797,1.14587,1.7857,1.06948,1.01579,0.97726
0.1798,1.14522,1.78536,1.06888,1.01525,0.97679
0.1799,1.14457,1.78501,1.06829,1.01471,0.97632
0.18,1.14392,1.78466,1.0677,1.01418,0.97584
0.1801,1.14326,1.78431,1.06711,1.01365,0.97537
0.1802,1.14261,1.78396,1.06653,1.01313,0.9749
0.1803,1.14196,1.7836,1.06595,1.01261,0.97444
0.1804,1.14131,1.78325,1.06537,1.01209,0.97397
0.1805,1.14067,1.78289,1.0648,1.01158,0.97351
0.1806,1.14002,1.78252,1.06424,1.01107,0.97304
0.1807,1.13937,1.78216,1.06368,1.01057,0.97258
0.1808,1.13872,1.78179,1.06312,1.01007,0.97212
0.1809,1.13807,1.78142,1.06257,1.00957,0.97166
0.181,1.13743,1.78105,1.06203,1.00908,0.9712
0.1811,1.13678,1.78068,1.06149,1.0086,0.97075
0.1812,1.13613,1.7803,1.06095,1.00812,0.97029
0.1813,1.13549,1.77992,1.06042,1.00765,0.96984
0.1814,1.13484,1.77954,1.05989,1.00718,0.96939
0.1815,1.1342,1.77916,1.05937,1.00671,0.96894
0.1816,1.13355,1.77878,1.05885,1.00625,0.96849
0.1817,1.13291,1.77839,1.05834,1.0058,0.96804
0.1818,1.13226,1.77801,1.05783,1.00535,0.96759
0.1819,1.13162,1.77762,1.05733,1.0049,0.96715
0.182,1.13098,1.77723,1.05683,1.00445,0.96671
0.1821,1.13033,1.77684,1.05633,1.00402,0.96627
0.1822,1.12969,1.77644,1.05583,1.00358,0.96582
0.1823,1.12905,1.77605,1.05534,1.00315,0.96539
0.1824,1.12841,1.77565,1.05486,1.00272,0.96495
0.1825,1.12777,1.77525,1.05437,1.00229,0.96451
0.1826,1.12712,1.77485,1.05389,1.00187,0.96408
0.1827,1.12648,1.77445,1.05341,1.00144,0.96364
0.1828,1.12584,1.77405,1.05293,1.00102,0.96321
0.1829,1.1252,1.77364,1.05246,1.00061,0.96278
0.183,1.12456,1.77324,1.05198,1.00019,0.96235
0.1831,1.12392,1.77283,1.05151,0.99978,0.96192
0.1832,1.12328,1.77243,1.05104,0.99937,0.96149
0.1833,1.12264,1.77202,1.05058,0.99896,0.96107
0.1834,1.122,1.77161,1.05011,0.99855,0.96064
0.1835,1.12136,1.7712,1.04964,0.99814,0.96022
0.1836,1.12072,1.77079,1.04918,0.99773,0.9598
0.1837,1.12009,1.77037,1.04872,0.99733,0.95937
0.1838,1.11945,1.76996,1.04826,0.99692,0.95895
0.1839,1.11881,1.76954,1.0478,0.99651,0.95853
0.184,1.11817,1.76913,1.04734,0.99611,0.95812
0.1841,1.11754,1.76871,1.04688,0.9957,0.9577
0.1842,1.1169,1.7683,1.04642,0.99529,0.95728
0.1843,1.11626,1.76788,1.04596,0.99489,0.95687
0.1844,1.11563,1.76746,1.0455,0.99448,0.95646
0.1845,1.115,1.76704,1.04504,0.99407,0.95604
0.1846,1.11436,1.76662,1.04458,0.99366,0.95563
0.1847,1.11373,1.7662,1.04413,0.99325,0.95522
0.1848,1.1131,1.76578,1.04367,0.99284,0.95481
0.1849,1.11247,1.76535,1.04321,0.99243,0.9544
0.185,1.11184,1.76493,1.04275,0.99201,0.954
0.1851,1.11122,1.76451,1.04229,0.99159,0.95359
0.1852,1.11059,1.76409,1.04183,0.99117,0.95318
0.1853,1.10997,1.76366,1.04137,0.99075,0.95278
0.1854,1.10935,1.76324,1.04091,0.99033,0.95238
0.1855,1.10873,1.76281,1.04045,0.9899,0.95197
0.1856,1.10811,1.76239,1.03998,0.98947,0.95157
0.1857,1.10749,1.76196,1.03952,0.98903,0.95117
0.1858,1.10688,1.76154,1.03905,0.9886,0.95077
0.1859,1.10626,1.76111,1.03859,0.98816,0.95037
0.186,1.10565,1.76068,1.03812,0.98772,0.94997
0.1861,1.10504,1.76026,1.03766,0.98727,0.94958
0.1862,1.10444,1.75983,1.03719,0.98682,0.94918
0.1863,1.10383,1.7594,1.03672,0.98636,0.94878
0.1864,1.10323,1.75898,1.03625,0.98591,0.94839
0.1865,1.10263,1.75855,1.03578,0.98545,0.94799
0.1866,1.10203,1.75812,1.0353,0.98498,0.9476
0.1867,1.10144,1.75769,1.03483,0.98452,0.94721
0.1868,1.10085,1.75727,1.03435,0.98405,0.94681
0.1869,1.10026,1.75684,1.03388,0.98357,0.94642
0.187,1.09967,1.75642,1.0334,0.9831,0.94603
0.1871,1.09909,1.75599,1.03292,0.98262,0.94564
0.1872,1.09851,1.75556,1.03244,0.98214,0.94525
0.1873,1.09793,1.75514,1.03196,0.98165,0.94486
0.1874,1.09735,1.75471,1.03148,0.98117,0.94447
0.1875,1.09678,1.75429,1.031,0.98068,0.94409
0.1876,1.09621,1.75386,1.03051,0.98019,0.9437
0.1877,1.09564,1.75344,1.03003,0.9797,0.94331
0.1878,1.09508,1.75302,1.02955,0.97921,0.94293
0.1879,1.09452,1.75259,1.02906,0.97871,0.94254
0.188,1.09396,1.75217,1.02857,0.97821,0.94215
0.1881,1.09341,1.75175,1.02809,0.97771,0.94177
0.1882,1.09286,1.75133,1.0276,0.97721,0.94138
0.1883,1.09231,1.75091,1.02711,0.97671,0.941
0.1884,1.09177,1.75049,1.02662,0.97621,0.94062
0.1885,1.09123,1.75007,1.02613,0.97571,0.94023
0.1886,1.09069,1.74966,1.02564,0.9752,0.93985
0.1887,1.09015,1.74924,1.02515,0.97469,0.93947
0.1888,1.08962,1.74883,1.02466,0.97419,0.93908
0.1889,1.08909,1.74842,1.02417,0.97368,0.9387
0.189,1.08857,1.74801,1.02368,0.97317,0.93832
0.1891,1.08805,1.7476,1.02319,0.97266,0.93794
0.1892,1.08753,1.74719,1.0227,0.97215,0.93756
0.1893,1.08701,1.74678,1.02221,0.97164,0.93718
0.1894,1.0865,1.74638,1.02171,0.97113,0.93679
0.1895,1.08599,1.74598,1.02122,0.97062,0.93641
0.1896,1.08549,1.74558,1.02073,0.97011,0.93603
0.1897,1.08499,1.74518,1.02023,0.9696,0.93565
0.1898,1.08449,1.74478,1.01974,0.96909,0.93527
0.1899,1.08399,1.74438,1.01925,0.96858,0.93489
0.19,1.0835,1.74399,1.01875,0.96807,0.93451
0.1901,1.08301,1.74359,1.01826,0.96756,0.93413
0.1902,1.08253,1.7432,1.01777,0.96706,0.93375
0.1903,1.08204,1.74281,1.01727,0.96655,0.93337
0.1904,1.08156,1.74243,1.01678,0.96605,0.93299
0.1905,1.08109,1.74204,1.01628,0.96555,0.93261
0.1906,1.08061,1.74166,1.01579,0.96504,0.93223
0.1907,1.08014,1.74127,1.0153,0.96455,0.93185
0.1908,1.07967,1.74089,1.0148,0.96405,0.93147
0.1909,1.07921,1.74052,1.01431,0.96356,0.93109
0.191,1.07875,1.74014,1.01381,0.96307,0.93071
0.1911,1.07829,1.73976,1.01332,0.96258,0.93033
0.1912,1.07783,1.73939,1.01283,0.96209,0.92995
0.1913,1.07738,1.73902,1.01233,0.96161,0.92957
0.1914,1.07693,1.73865,1.01184,0.96114,0.92919
0.1915,1.07648,1.73828,1.01135,0.96066,0.92881
0.1916,1.07603,1.73792,1.01085,0.96019,0.92842
0.1917,1.07559,1.73755,1.01036,0.95973,0.92804
0.1918,1.07514,1.73719,1.00987,0.95927,0.92766
0.1919,1.0747,1.73683,1.00937,0.95881,0.92728
0.192,1.07427,1.73647,1.00888,0.95836,0.9269
0.1921,1.07383,1.73611,1.00839,0.95791,0.92652
0.1922,1.07339,1.73576,1.0079,0.95746,0.92614
0.1923,1.07296,1.73541,1.00741,0.95703,0.92575
0.1924,1.07253,1.73505,1.00692,0.95659,0.92537
0.1925,1.0721,1.7347,1.00643,0.95616,0.92499
0.1926,1.07167,1.73435,1.00594,0.95573,0.92461
0.1927,1.07124,1.73401,1.00545,0.95531,0.92423
0.1928,1.07081,1.73366,1.00496,0.95489,0.92384
0.1929,1.07039,1.73332,1.00447,0.95448,0.92346
0.193,1.06996,1.73297,1.00398,0.95407,0.92308
0.1931,1.06954,1.73263,1.00349,0.95366,0.9227
0.1932,1.06912,1.73229,1.003,0.95326,0.92232
0.1933,1.0687,1.73195,1.00252,0.95286,0.92194
0.1934,1.06828,1.73161,1.00203,0.95246,0.92155
0.1935,1.06786,1.73127,1.00155,0.95207,0.92117
0.1936,1.06744,1.73094,1.00106,0.95168,0.92079
0.1937,1.06702,1.7306,1.00058,0.95129,0.92041
0.1938,1.0666,1.73027,1.00009,0.9509,0.92003
0.1939,1.06618,1.72993,0.99961,0.95052,0.91964
0.194,1.06576,1.7296,0.99913,0.95014,0.91926
0.1941,1.06535,1.72927,0.99865,0.94976,0.91888
0.1942,1.06493,1.72893,0.99817,0.94938,0.9185
0.1943,1.06451,1.7286,0.99769,0.949,0.91812
0.1944,1.0641,1.72827,0.99721,0.94863,0.91774
0.1945,1.06368,1.72794,0.99674,0.94826,0.91736
0.1946,1.06327,1.72761,0.99626,0.94788,0.91697
0.1947,1.06285,1.72728,0.99578,0.94751,0.91659
0.1948,1.06244,1.72695,0.99531,0.94714,0.91621
0.1949,1.06202,1.72662,0.99484,0.94677,0.91583
0.195,1.06161,1.72628,0.99437,0.9464,0.91545
0.1951,1.06119,1.72595,0.99389,0.94604,0.91507
0.1952,1.06077,1.72562,0.99342,0.94567,0.91469
0.1953,1.06036,1.72529,0.99296,0.9453,0.91431
0.1954,1.05994,1.72496,0.99249,0.94494,0.91393
0.1955,1.05953,1.72463,0.99202,0.94457,0.91355
0.1956,1.05911,1.7243,0.99156,0.94421,0.91317
0.1957,1.05869,1.72396,0.99109,0.94384,0.91278
0.1958,1.05828,1.72363,0.99063,0.94348,0.9124
0.1959,1.05786,1.7233,0.99016,0.94312,0.91202
0.196,1.05744,1.72297,0.9897,0.94276,0.91164
0.1961,1.05702,1.72263,0.98924,0.94239,0.91127
0.1962,1.0566,1.7223,0.98878,0.94203,0.91089
0.1963,1.05618,1.72197,0.98832,0.94167,0.91051
0.1964,1.05576,1.72163,0.98787,0.94131,0.91013
0.1965,1.05534,1.7213,0.98741,0.94095,0.90975
0.1966,1.05492,1.72096,0.98695,0.94059,0.90937
0.1967,1.05449,1.72063,0.9865,0.94023,0.90899
0.1968,1.05407,1.72029,0.98604,0.93987,0.90861
0.1969,1.05365,1.71996,0.98559,0.93951,0.90823
0.197,1.05322,1.71962,0.98514,0.93915,0.90786
0.1971,1.05279,1.71928,0.98468,0.9388,0.90748
0.1972,1.05237,1.71894,0.98423,0.93844,0.9071
0.1973,1.05194,1.71861,0.98378,0.93808,0.90672
0.1974,1.05151,1.71827,0.98333,0.93773,0.90635
0.1975,1.05108,1.71793,0.98288,0.93737,0.90597
0.1976,1.05065,1.71759,0.98244,0.93701,0.90559
0.1977,1.05021,1.71725,0.98199,0.93666,0.90522
0.1978,1.04978,1.7169,0.98154,0.9363,0.90484
0.1979,1.04934,1.71656,0.9811,0.93594,0.90446
0.198,1.04891,1.71622,0.98065,0.93559,0.90409
0.1981,1.04847,1.71588,0.9802,0.93523,0.90371
0.1982,1.04803,1.71553,0.97976,0.93488,0.90334
0.1983,1.04759,1.71519,0.97932,0.93453,0.90296
0.1984,1.04715,1.71484,0.97887,0.93417,0.90259
0.1985,1.04671,1.7145,0.97843,0.93382,0.90221
0.1986,1.04626,1.71415,0.97799,0.93346,0.90184
0.1987,1.04581,1.7138,0.97754,0.93311,0.90146
0.1988,1.04537,1.71346,0.9771,0.93276,0.90109
0.1989,1.04492,1.71311,0.97666,0.93241,0.90072
0.199,1.04447,1.71276,0.97622,0.93205,0.90034
0.1991,1.04401,1.71241,0.97578,0.9317,0.89997
0.1992,1.04356,1.71206,0.97533,0.93135,0.8996
0.1993,1.0431,1.71171,0.97489,0.931,0.89923
0.1994,1.04264,1.71136,0.97445,0.93065,0.89885
0.1995,1.04218,1.71101,0.97401,0.93029,0.89848
0.1996,1.04172,1.71065,0.97357,0.92994,0.89811
0.1997,1.04126,1.7103,0.97313,0.92959,0.89774
0.1998,1.04079,1.70995,0.97269,0.92924,0.89737
0.1999,1.04032,1.70959,0.97224,0.92889,0.897
0.2,1.03985,1.70924,0.9718,0.92854,0.89663
0.2001,1.03938,1.70888,0.97136,0.92819,0.89626
0.2002,1.0389,1.70853,0.97092,0.92784,0.89589
0.2003,1.03843,1.70817,0.97047,0.92749,0.89552
0.2004,1.03795,1.70781,0.97003,0.92714,0.89515
0.2005,1.03747,1.70745,0.96959,0.92679,0.89479
0.2006,1.03698,1.7071,0.96914,0.92644,0.89442
0.2007,1.0365,1.70674,0.9687,0.9261,0.89405
0.2008,1.03601,1.70638,0.96825,0.92575,0.89369
0.2009,1.03552,1.70602,0.9678,0.9254,0.89332
0.201,1.03502,1.70566,0.96736,0.92505,0.89295
0.2011,1.03453,1.7053,0.96691,0.9247,0.89259
0.2012,1.03403,1.70493,0.96646,0.92436,0.89222
0.2013,1.03353,1.70457,0.96601,0.92401,0.89186
0.2014,1.03302,1.70421,0.96556,0.92366,0.89149
0.2015,1.03252,1.70384,0.9651,0.92331,0.89113
0.2016,1.03201,1.70348,0.96465,0.92297,0.89076
0.2017,1.0315,1.70312,0.9642,0.92262,0.8904
0.2018,1.03099,1.70275,0.96374,0.92227,0.89004
0.2019,1.03048,1.70239,0.96329,0.92193,0.88968
0.202,1.02996,1.70202,0.96283,0.92158,0.88931
0.2021,1.02945,1.70166,0.96238,0.92123,0.88895
0.2022,1.02893,1.70129,0.96192,0.92088,0.88859
0.2023,1.02841,1.70093,0.96147,0.92054,0.88823
0.2024,1.02788,1.70056,0.96101,0.92019,0.88787
0.2025,1.02736,1.70019,0.96056,0.91984,0.88751
0.2026,1.02683,1.69983,0.9601,0.91949,0.88714
0.2027,1.0263,1.69946,0.95964,0.91914,0.88678
0.2028,1.02577,1.6991,0.95919,0.91879,0.88642
0.2029,1.02524,1.69873,0.95873,0.91844,0.88606
0.203,1.02471,1.69836,0.95827,0.91809,0.88571
